year,period,month,quarter,parent1_name,parent1_code,parent2_name,parent2_code,category_name,category_code,click_ratio,device,gender,ages
2025,2025-01-01,1,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,가구부속품,50001113,88.80788,all,all,all
2025,2025-02-01,2,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,가구부속품,50001113,92.64609,all,all,all
2025,2025-03-01,3,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,가구부속품,50001113,100.0,all,all,all
2025,2025-04-01,4,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,가구부속품,50001113,91.09953,all,all,all
2025,2025-05-01,5,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,가구부속품,50001113,81.01202,all,all,all
2025,2025-06-01,6,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,가구부속품,50001113,74.6626,all,all,all
2025,2025-07-01,7,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,가구부속품,50001113,75.95574,all,all,all
2025,2025-08-01,8,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,가구부속품,50001113,60.52126,all,all,all
2025,2025-09-01,9,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,가구부속품,50001113,57.93861,all,all,all
2025,2025-10-01,10,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,가구부속품,50001113,52.1885,all,all,all
2025,2025-11-01,11,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,가구부속품,50001113,51.07901,all,all,all
2025,2025-12-01,12,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,가구부속품,50001113,50.91007,all,all,all
2025,2025-01-01,1,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,데코스티커,50001066,85.5244,all,all,all
2025,2025-02-01,2,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,데코스티커,50001066,94.50228,all,all,all
2025,2025-03-01,3,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,데코스티커,50001066,100.0,all,all,all
2025,2025-04-01,4,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,데코스티커,50001066,89.12645,all,all,all
2025,2025-05-01,5,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,데코스티커,50001066,78.38227,all,all,all
2025,2025-06-01,6,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,데코스티커,50001066,72.87435,all,all,all
2025,2025-07-01,7,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,데코스티커,50001066,75.36786,all,all,all
2025,2025-08-01,8,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,데코스티커,50001066,52.55581,all,all,all
2025,2025-09-01,9,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,데코스티커,50001066,50.09226,all,all,all
2025,2025-10-01,10,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,데코스티커,50001066,43.63922,all,all,all
2025,2025-11-01,11,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,데코스티커,50001066,64.28731,all,all,all
2025,2025-12-01,12,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,데코스티커,50001066,57.37125,all,all,all
2025,2025-01-01,1,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,리모델링,50008168,76.73322,all,all,all
2025,2025-02-01,2,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,리모델링,50008168,96.97393,all,all,all
2025,2025-03-01,3,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,리모델링,50008168,100.0,all,all,all
2025,2025-04-01,4,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,리모델링,50008168,82.04815,all,all,all
2025,2025-05-01,5,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,리모델링,50008168,87.88429,all,all,all
2025,2025-06-01,6,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,리모델링,50008168,80.53122,all,all,all
2025,2025-07-01,7,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,리모델링,50008168,92.29149,all,all,all
2025,2025-08-01,8,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,리모델링,50008168,64.03743,all,all,all
2025,2025-09-01,9,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,리모델링,50008168,60.51394,all,all,all
2025,2025-10-01,10,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,리모델링,50008168,58.24421,all,all,all
2025,2025-11-01,11,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,리모델링,50008168,54.1004,all,all,all
2025,2025-12-01,12,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,리모델링,50008168,56.30834,all,all,all
2025,2025-01-01,1,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,목재,50001060,75.38281,all,all,all
2025,2025-02-01,2,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,목재,50001060,79.08914,all,all,all
2025,2025-03-01,3,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,목재,50001060,100.0,all,all,all
2025,2025-04-01,4,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,목재,50001060,90.20303,all,all,all
2025,2025-05-01,5,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,목재,50001060,82.59477,all,all,all
2025,2025-06-01,6,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,목재,50001060,72.03431,all,all,all
2025,2025-07-01,7,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,목재,50001060,69.17758,all,all,all
2025,2025-08-01,8,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,목재,50001060,57.81597,all,all,all
2025,2025-09-01,9,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,목재,50001060,58.04984,all,all,all
2025,2025-10-01,10,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,목재,50001060,50.95818,all,all,all
2025,2025-11-01,11,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,목재,50001060,47.73649,all,all,all
2025,2025-12-01,12,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,목재,50001060,45.25875,all,all,all
2025,2025-01-01,1,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,몰딩,50001064,85.07541,all,all,all
2025,2025-02-01,2,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,몰딩,50001064,93.11346,all,all,all
2025,2025-03-01,3,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,몰딩,50001064,100.0,all,all,all
2025,2025-04-01,4,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,몰딩,50001064,92.87501,all,all,all
2025,2025-05-01,5,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,몰딩,50001064,83.74815,all,all,all
2025,2025-06-01,6,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,몰딩,50001064,79.66724,all,all,all
2025,2025-07-01,7,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,몰딩,50001064,80.88787,all,all,all
2025,2025-08-01,8,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,몰딩,50001064,65.98204,all,all,all
2025,2025-09-01,9,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,몰딩,50001064,64.93985,all,all,all
2025,2025-10-01,10,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,몰딩,50001064,55.38486,all,all,all
2025,2025-11-01,11,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,몰딩,50001064,60.93181,all,all,all
2025,2025-12-01,12,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,몰딩,50001064,63.26108,all,all,all
2025,2025-01-01,1,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,바닥재,50001114,89.73883,all,all,all
2025,2025-02-01,2,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,바닥재,50001114,92.99053,all,all,all
2025,2025-03-01,3,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,바닥재,50001114,100.0,all,all,all
2025,2025-04-01,4,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,바닥재,50001114,93.07039,all,all,all
2025,2025-05-01,5,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,바닥재,50001114,83.08232,all,all,all
2025,2025-06-01,6,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,바닥재,50001114,78.27175,all,all,all
2025,2025-07-01,7,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,바닥재,50001114,75.30908,all,all,all
2025,2025-08-01,8,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,바닥재,50001114,62.66904,all,all,all
2025,2025-09-01,9,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,바닥재,50001114,64.66684,all,all,all
2025,2025-10-01,10,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,바닥재,50001114,56.95664,all,all,all
2025,2025-11-01,11,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,바닥재,50001114,52.3803,all,all,all
2025,2025-12-01,12,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,바닥재,50001114,61.07704,all,all,all
2025,2025-01-01,1,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,반제품,50001061,82.35332,all,all,all
2025,2025-02-01,2,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,반제품,50001061,91.93852,all,all,all
2025,2025-03-01,3,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,반제품,50001061,100.0,all,all,all
2025,2025-04-01,4,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,반제품,50001061,94.32397,all,all,all
2025,2025-05-01,5,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,반제품,50001061,86.79646,all,all,all
2025,2025-06-01,6,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,반제품,50001061,78.46367,all,all,all
2025,2025-07-01,7,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,반제품,50001061,83.24542,all,all,all
2025,2025-08-01,8,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,반제품,50001061,84.80823,all,all,all
2025,2025-09-01,9,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,반제품,50001061,81.30277,all,all,all
2025,2025-10-01,10,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,반제품,50001061,66.32371,all,all,all
2025,2025-11-01,11,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,반제품,50001061,65.6682,all,all,all
2025,2025-12-01,12,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,반제품,50001061,61.75468,all,all,all
2025,2025-01-01,1,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,벽지,50001116,96.35369,all,all,all
2025,2025-02-01,2,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,벽지,50001116,98.47835,all,all,all
2025,2025-03-01,3,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,벽지,50001116,100.0,all,all,all
2025,2025-04-01,4,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,벽지,50001116,88.38662,all,all,all
2025,2025-05-01,5,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,벽지,50001116,80.53957,all,all,all
2025,2025-06-01,6,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,벽지,50001116,72.29487,all,all,all
2025,2025-07-01,7,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,벽지,50001116,70.52132,all,all,all
2025,2025-08-01,8,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,벽지,50001116,64.69932,all,all,all
2025,2025-09-01,9,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,벽지,50001116,66.08582,all,all,all
2025,2025-10-01,10,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,벽지,50001116,61.43435,all,all,all
2025,2025-11-01,11,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,벽지,50001116,59.24518,all,all,all
2025,2025-12-01,12,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,벽지,50001116,57.03273,all,all,all
2025,2025-01-01,1,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,손잡이,50001062,91.17965,all,all,all
2025,2025-02-01,2,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,손잡이,50001062,99.52281,all,all,all
2025,2025-03-01,3,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,손잡이,50001062,100.0,all,all,all
2025,2025-04-01,4,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,손잡이,50001062,82.1581,all,all,all
2025,2025-05-01,5,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,손잡이,50001062,75.62115,all,all,all
2025,2025-06-01,6,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,손잡이,50001062,69.80325,all,all,all
2025,2025-07-01,7,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,손잡이,50001062,73.56765,all,all,all
2025,2025-08-01,8,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,손잡이,50001062,60.77447,all,all,all
2025,2025-09-01,9,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,손잡이,50001062,55.08891,all,all,all
2025,2025-10-01,10,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,손잡이,50001062,48.81144,all,all,all
2025,2025-11-01,11,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,손잡이,50001062,49.08628,all,all,all
2025,2025-12-01,12,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,손잡이,50001062,54.17022,all,all,all
2025,2025-01-01,1,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,시트지,50001117,92.59755,all,all,all
2025,2025-02-01,2,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,시트지,50001117,98.49265,all,all,all
2025,2025-03-01,3,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,시트지,50001117,100.0,all,all,all
2025,2025-04-01,4,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,시트지,50001117,97.43757,all,all,all
2025,2025-05-01,5,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,시트지,50001117,87.14087,all,all,all
2025,2025-06-01,6,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,시트지,50001117,85.17484,all,all,all
2025,2025-07-01,7,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,시트지,50001117,85.94989,all,all,all
2025,2025-08-01,8,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,시트지,50001117,70.20676,all,all,all
2025,2025-09-01,9,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,시트지,50001117,66.25903,all,all,all
2025,2025-10-01,10,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,시트지,50001117,56.30319,all,all,all
2025,2025-11-01,11,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,시트지,50001117,54.19563,all,all,all
2025,2025-12-01,12,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,시트지,50001117,54.80327,all,all,all
2025,2025-01-01,1,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,접착제/보수용품,50001067,97.24104,all,all,all
2025,2025-02-01,2,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,접착제/보수용품,50001067,99.57408,all,all,all
2025,2025-03-01,3,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,접착제/보수용품,50001067,97.84601,all,all,all
2025,2025-04-01,4,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,접착제/보수용품,50001067,100.0,all,all,all
2025,2025-05-01,5,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,접착제/보수용품,50001067,85.2106,all,all,all
2025,2025-06-01,6,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,접착제/보수용품,50001067,77.93905,all,all,all
2025,2025-07-01,7,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,접착제/보수용품,50001067,77.42211,all,all,all
2025,2025-08-01,8,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,접착제/보수용품,50001067,67.81573,all,all,all
2025,2025-09-01,9,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,접착제/보수용품,50001067,64.0699,all,all,all
2025,2025-10-01,10,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,접착제/보수용품,50001067,52.61589,all,all,all
2025,2025-11-01,11,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,접착제/보수용품,50001067,47.77849,all,all,all
2025,2025-12-01,12,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,접착제/보수용품,50001067,47.56137,all,all,all
2025,2025-01-01,1,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,타일,50001115,97.18898,all,all,all
2025,2025-02-01,2,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,타일,50001115,100.0,all,all,all
2025,2025-03-01,3,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,타일,50001115,93.93949,all,all,all
2025,2025-04-01,4,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,타일,50001115,89.32196,all,all,all
2025,2025-05-01,5,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,타일,50001115,87.51302,all,all,all
2025,2025-06-01,6,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,타일,50001115,76.98185,all,all,all
2025,2025-07-01,7,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,타일,50001115,77.13437,all,all,all
2025,2025-08-01,8,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,타일,50001115,63.75218,all,all,all
2025,2025-09-01,9,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,타일,50001115,62.64647,all,all,all
2025,2025-10-01,10,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,타일,50001115,53.94599,all,all,all
2025,2025-11-01,11,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,타일,50001115,51.06248,all,all,all
2025,2025-12-01,12,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,타일,50001115,51.69052,all,all,all
2025,2025-01-01,1,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,파벽돌,50001063,55.04166,all,all,all
2025,2025-02-01,2,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,파벽돌,50001063,64.76332,all,all,all
2025,2025-03-01,3,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,파벽돌,50001063,92.67982,all,all,all
2025,2025-04-01,4,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,파벽돌,50001063,100.0,all,all,all
2025,2025-05-01,5,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,파벽돌,50001063,91.68884,all,all,all
2025,2025-06-01,6,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,파벽돌,50001063,76.6058,all,all,all
2025,2025-07-01,7,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,파벽돌,50001063,68.22377,all,all,all
2025,2025-08-01,8,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,파벽돌,50001063,70.94352,all,all,all
2025,2025-09-01,9,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,파벽돌,50001063,70.3634,all,all,all
2025,2025-10-01,10,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,파벽돌,50001063,62.8132,all,all,all
2025,2025-11-01,11,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,파벽돌,50001063,53.25791,all,all,all
2025,2025-12-01,12,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,파벽돌,50001063,46.26323,all,all,all
2025,2025-01-01,1,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,패널,50001065,81.96212,all,all,all
2025,2025-02-01,2,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,패널,50001065,87.37224,all,all,all
2025,2025-03-01,3,Q1,가구/인테리어,50000004,DIY자재/용품,50000107,패널,50001065,100.0,all,all,all
2025,2025-04-01,4,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,패널,50001065,94.69842,all,all,all
2025,2025-05-01,5,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,패널,50001065,89.25387,all,all,all
2025,2025-06-01,6,Q2,가구/인테리어,50000004,DIY자재/용품,50000107,패널,50001065,75.50526,all,all,all
2025,2025-07-01,7,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,패널,50001065,74.26967,all,all,all
2025,2025-08-01,8,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,패널,50001065,72.32538,all,all,all
2025,2025-09-01,9,Q3,가구/인테리어,50000004,DIY자재/용품,50000107,패널,50001065,81.15898,all,all,all
2025,2025-10-01,10,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,패널,50001065,78.77164,all,all,all
2025,2025-11-01,11,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,패널,50001065,75.39759,all,all,all
2025,2025-12-01,12,Q4,가구/인테리어,50000004,DIY자재/용품,50000107,패널,50001065,72.09944,all,all,all
2025,2025-01-01,1,Q1,가구/인테리어,50000004,거실가구,50000101,TV거실장,50001310,100.0,all,all,all
2025,2025-02-01,2,Q1,가구/인테리어,50000004,거실가구,50000101,TV거실장,50001310,91.72762,all,all,all
2025,2025-03-01,3,Q1,가구/인테리어,50000004,거실가구,50000101,TV거실장,50001310,94.41233,all,all,all
2025,2025-04-01,4,Q2,가구/인테리어,50000004,거실가구,50000101,TV거실장,50001310,87.94095,all,all,all
2025,2025-05-01,5,Q2,가구/인테리어,50000004,거실가구,50000101,TV거실장,50001310,82.96985,all,all,all
2025,2025-06-01,6,Q2,가구/인테리어,50000004,거실가구,50000101,TV거실장,50001310,74.38144,all,all,all
2025,2025-07-01,7,Q3,가구/인테리어,50000004,거실가구,50000101,TV거실장,50001310,72.43414,all,all,all
2025,2025-08-01,8,Q3,가구/인테리어,50000004,거실가구,50000101,TV거실장,50001310,52.32534,all,all,all
2025,2025-09-01,9,Q3,가구/인테리어,50000004,거실가구,50000101,TV거실장,50001310,43.89057,all,all,all
2025,2025-10-01,10,Q4,가구/인테리어,50000004,거실가구,50000101,TV거실장,50001310,38.67201,all,all,all
2025,2025-11-01,11,Q4,가구/인테리어,50000004,거실가구,50000101,TV거실장,50001310,36.61917,all,all,all
2025,2025-12-01,12,Q4,가구/인테리어,50000004,거실가구,50000101,TV거실장,50001310,35.55677,all,all,all
2025,2025-01-01,1,Q1,가구/인테리어,50000004,거실가구,50000101,소파,50001234,100.0,all,all,all
2025,2025-02-01,2,Q1,가구/인테리어,50000004,거실가구,50000101,소파,50001234,95.40572,all,all,all
2025,2025-03-01,3,Q1,가구/인테리어,50000004,거실가구,50000101,소파,50001234,82.71502,all,all,all
2025,2025-04-01,4,Q2,가구/인테리어,50000004,거실가구,50000101,소파,50001234,71.02045,all,all,all
2025,2025-05-01,5,Q2,가구/인테리어,50000004,거실가구,50000101,소파,50001234,67.481,all,all,all
2025,2025-06-01,6,Q2,가구/인테리어,50000004,거실가구,50000101,소파,50001234,60.73076,all,all,all
2025,2025-07-01,7,Q3,가구/인테리어,50000004,거실가구,50000101,소파,50001234,64.20552,all,all,all
2025,2025-08-01,8,Q3,가구/인테리어,50000004,거실가구,50000101,소파,50001234,55.36536,all,all,all
2025,2025-09-01,9,Q3,가구/인테리어,50000004,거실가구,50000101,소파,50001234,46.9771,all,all,all
2025,2025-10-01,10,Q4,가구/인테리어,50000004,거실가구,50000101,소파,50001234,44.39588,all,all,all
2025,2025-11-01,11,Q4,가구/인테리어,50000004,거실가구,50000101,소파,50001234,38.64455,all,all,all
2025,2025-12-01,12,Q4,가구/인테리어,50000004,거실가구,50000101,소파,50001234,37.91449,all,all,all
2025,2025-01-01,1,Q1,가구/인테리어,50000004,거실가구,50000101,장식장,50001311,100.0,all,all,all
2025,2025-02-01,2,Q1,가구/인테리어,50000004,거실가구,50000101,장식장,50001311,88.95337,all,all,all
2025,2025-03-01,3,Q1,가구/인테리어,50000004,거실가구,50000101,장식장,50001311,84.66735,all,all,all
2025,2025-04-01,4,Q2,가구/인테리어,50000004,거실가구,50000101,장식장,50001311,69.69187,all,all,all
2025,2025-05-01,5,Q2,가구/인테리어,50000004,거실가구,50000101,장식장,50001311,68.6335,all,all,all
2025,2025-06-01,6,Q2,가구/인테리어,50000004,거실가구,50000101,장식장,50001311,61.93855,all,all,all
2025,2025-07-01,7,Q3,가구/인테리어,50000004,거실가구,50000101,장식장,50001311,63.14269,all,all,all
2025,2025-08-01,8,Q3,가구/인테리어,50000004,거실가구,50000101,장식장,50001311,69.65248,all,all,all
2025,2025-09-01,9,Q3,가구/인테리어,50000004,거실가구,50000101,장식장,50001311,61.65098,all,all,all
2025,2025-10-01,10,Q4,가구/인테리어,50000004,거실가구,50000101,장식장,50001311,59.09105,all,all,all
2025,2025-11-01,11,Q4,가구/인테리어,50000004,거실가구,50000101,장식장,50001311,54.23317,all,all,all
2025,2025-12-01,12,Q4,가구/인테리어,50000004,거실가구,50000101,장식장,50001311,55.68088,all,all,all
2025,2025-01-01,1,Q1,가구/인테리어,50000004,거실가구,50000101,테이블,50001235,100.0,all,all,all
2025,2025-02-01,2,Q1,가구/인테리어,50000004,거실가구,50000101,테이블,50001235,88.90622,all,all,all
2025,2025-03-01,3,Q1,가구/인테리어,50000004,거실가구,50000101,테이블,50001235,89.67493,all,all,all
2025,2025-04-01,4,Q2,가구/인테리어,50000004,거실가구,50000101,테이블,50001235,85.95893,all,all,all
2025,2025-05-01,5,Q2,가구/인테리어,50000004,거실가구,50000101,테이블,50001235,67.05788,all,all,all
2025,2025-06-01,6,Q2,가구/인테리어,50000004,거실가구,50000101,테이블,50001235,59.56997,all,all,all
2025,2025-07-01,7,Q3,가구/인테리어,50000004,거실가구,50000101,테이블,50001235,63.98852,all,all,all
2025,2025-08-01,8,Q3,가구/인테리어,50000004,거실가구,50000101,테이블,50001235,46.86982,all,all,all
2025,2025-09-01,9,Q3,가구/인테리어,50000004,거실가구,50000101,테이블,50001235,42.08603,all,all,all
2025,2025-10-01,10,Q4,가구/인테리어,50000004,거실가구,50000101,테이블,50001235,38.23245,all,all,all
2025,2025-11-01,11,Q4,가구/인테리어,50000004,거실가구,50000101,테이블,50001235,36.4643,all,all,all
2025,2025-12-01,12,Q4,가구/인테리어,50000004,거실가구,50000101,테이블,50001235,38.13337,all,all,all
2025,2025-01-01,1,Q1,가구/인테리어,50000004,베개,50016860,계절베개,50016880,100.0,all,all,all
2025,2025-02-01,2,Q1,가구/인테리어,50000004,베개,50016860,계절베개,50016880,67.77172,all,all,all
2025,2025-03-01,3,Q1,가구/인테리어,50000004,베개,50016860,계절베개,50016880,69.70899,all,all,all
2025,2025-04-01,4,Q2,가구/인테리어,50000004,베개,50016860,계절베개,50016880,54.44461,all,all,all
2025,2025-05-01,5,Q2,가구/인테리어,50000004,베개,50016860,계절베개,50016880,45.09594,all,all,all
2025,2025-06-01,6,Q2,가구/인테리어,50000004,베개,50016860,계절베개,50016880,37.72583,all,all,all
2025,2025-07-01,7,Q3,가구/인테리어,50000004,베개,50016860,계절베개,50016880,35.63905,all,all,all
2025,2025-08-01,8,Q3,가구/인테리어,50000004,베개,50016860,계절베개,50016880,26.53263,all,all,all
2025,2025-09-01,9,Q3,가구/인테리어,50000004,베개,50016860,계절베개,50016880,22.12114,all,all,all
2025,2025-10-01,10,Q4,가구/인테리어,50000004,베개,50016860,계절베개,50016880,19.81006,all,all,all
2025,2025-11-01,11,Q4,가구/인테리어,50000004,베개,50016860,계절베개,50016880,15.36532,all,all,all
2025,2025-12-01,12,Q4,가구/인테리어,50000004,베개,50016860,계절베개,50016880,21.87721,all,all,all
2025,2025-01-01,1,Q1,가구/인테리어,50000004,베개,50016860,라텍스베개,50016741,93.13702,all,all,all
2025,2025-02-01,2,Q1,가구/인테리어,50000004,베개,50016860,라텍스베개,50016741,100.0,all,all,all
2025,2025-03-01,3,Q1,가구/인테리어,50000004,베개,50016860,라텍스베개,50016741,97.41343,all,all,all
2025,2025-04-01,4,Q2,가구/인테리어,50000004,베개,50016860,라텍스베개,50016741,85.17608,all,all,all
2025,2025-05-01,5,Q2,가구/인테리어,50000004,베개,50016860,라텍스베개,50016741,86.83042,all,all,all
2025,2025-06-01,6,Q2,가구/인테리어,50000004,베개,50016860,라텍스베개,50016741,80.84344,all,all,all
