category1,category1_id,category2,category2_id,category3,category3_id,age_10s_percent,age_20s_percent,age_30s_percent,age_40s_percent,age_50s_percent,age_60s_plus_percent,device_Mobile_percent,device_PC_percent,gender_Female_percent,gender_Male_percent
디지털/가전,50000003,멀티미디어장비,50000095,웹캠,50001598,1.164649395,14.26080432,25.14671574,28.4459868,19.95312679,11.02871695,49.58941466,50.41058534,34.18650435,65.81349565
디지털/가전,50000003,멀티미디어장비,50000095,휴대용스피커,50001597,1.633553231,6.50478253,20.94186885,32.36203173,25.13613013,13.42163353,72.38713098,27.61286902,29.33725994,70.66274006
디지털/가전,50000003,모니터주변기기,50000093,기타모니터주변기기,50001593,1.022688593,9.595636755,24.66808481,34.84560752,21.40243235,8.465549974,62.02698113,37.97301887,22.49458908,77.50541092
디지털/가전,50000003,모니터주변기기,50000093,모니터 액정필름/커버,50016620,0.352240291,5.152147285,20.16212895,26.49914307,28.0716346,19.7627058,74.75296801,25.24703199,55.67476386,44.32523614
디지털/가전,50000003,모니터주변기기,50000093,모니터받침대,50001590,0.574962225,11.13119873,28.60329948,29.81466209,20.12797993,9.747897552,64.57031528,35.42968472,50.193193,49.806807
디지털/가전,50000003,모니터주변기기,50000093,모니터브라켓,50001592,0.55795904,7.682376645,25.87858187,34.29380742,23.18454498,8.402730045,68.53408486,31.46591514,22.8548778,77.1451222
디지털/가전,50000003,모니터주변기기,50000093,모니터암,50006203,1.463959937,13.53786907,30.03759291,30.90731051,16.98479881,7.068468758,60.5233572,39.4766428,24.92474299,75.07525701
디지털/가전,50000003,모니터주변기기,50000093,모니터어댑터,50001591,0.5823182,7.22543322,22.03030736,34.21152911,24.61071836,11.33969375,58.55304826,41.44695174,17.38694235,82.61305765
디지털/가전,50000003,생활가전,50000210,구강청정기,50001416,0.390721912,5.888993121,22.03808835,33.533641,25.13111561,13.01744,83.21407162,16.78592838,55.75805022,44.24194978
디지털/가전,50000003,생활가전,50000210,다리미,50001411,0.245734614,5.898120028,22.38672728,30.12714942,27.74209259,13.60017607,85.6191337,14.3808663,69.27912425,30.72087575
디지털/가전,50000003,생활가전,50000210,디지털도어록,50001412,0.32444091,4.76085175,21.20233209,33.57434018,26.74419597,13.3938391,80.60108122,19.39891878,40.53379103,59.46620897
디지털/가전,50000003,생활가전,50000210,무전기,50001413,0.703960319,7.080275344,17.48742414,30.11322827,28.09718943,16.5179225,80.25593569,19.74406431,41.98581956,58.01418044
디지털/가전,50000003,생활가전,50000210,보풀제거기,50001979,0.396327459,6.544930256,20.66232876,27.58606521,27.68122264,17.12912568,89.16086293,10.83913707,68.3019918,31.6980082
디지털/가전,50000003,생활가전,50000210,세탁/건조기,50001408,0.117896388,5.456122043,25.48189884,36.54035695,23.52520386,8.878521914,74.33514868,25.66485132,53.95547573,46.04452427
디지털/가전,50000003,생활가전,50000210,손소독기/손세정기,50001980,0.334431863,6.228834868,28.10501374,37.20580575,20.50917601,7.616737768,51.7278384,48.2721616,49.09691477,50.90308523
디지털/가전,50000003,생활가전,50000210,스탠드,50001414,1.182114723,9.037240962,20.43612677,39.46734547,21.16941382,8.707758254,76.96098516,23.03901484,53.14019694,46.85980306
디지털/가전,50000003,생활가전,50000210,업소용자외선소독기,50006964,0.114389375,5.58224492,25.60054986,36.21597155,24.43376844,8.053075853,43.28776038,56.71223962,43.6842102,56.3157898
디지털/가전,50000003,생활가전,50000210,연수기,50001983,0.126733838,4.548198889,41.84982614,25.22395481,19.34787128,8.90341505,60.28802179,39.71197821,63.78811213,36.21188787
디지털/가전,50000003,생활가전,50000210,이온수기,50001984,0.119820491,1.681784143,8.143613088,21.12290383,34.79117026,34.14070818,86.28614298,13.71385702,55.69018749,44.30981251
디지털/가전,50000003,생활가전,50000210,자외선소독기,50001981,0.458517938,7.91553675,31.49876573,34.87841766,18.52478774,6.723974178,73.54515133,26.45484867,56.33170432,43.66829568
디지털/가전,50000003,생활가전,50000210,재봉틀,50001978,0.602734073,7.217848214,21.3093788,28.39887607,26.73312596,15.73803689,82.68258849,17.31741151,69.83674426,30.16325574
디지털/가전,50000003,생활가전,50000210,전신건조기,50007070,0.298416834,7.332971438,30.77969455,31.13851476,20.20571676,10.24468565,85.53620797,14.46379203,59.9519971,40.0480029
디지털/가전,50000003,생활가전,50000210,전화기,50001415,0.307852432,5.135105202,18.69987283,32.94195828,30.67709433,12.23811692,56.60700101,43.39299899,44.79172117,55.20827883
디지털/가전,50000003,생활가전,50000210,해충퇴치기,50001985,0.310529688,5.214785674,20.15261217,29.87612676,26.61266907,17.83327663,79.52625462,20.47374538,44.848714,55.151286
디지털/가전,50000003,생활가전,50000210,핸드드라이어,50001982,0.518596776,5.517554441,18.80791814,30.37399622,28.49822758,16.28370684,66.97981347,33.02018653,49.01812248,50.98187752
디지털/가전,50000003,소프트웨어,50000099,개발툴,50001515,1.906677211,13.94523563,27.33965489,31.93686951,20.49150013,4.38006262,38.92625206,61.07374794,22.07626969,77.92373031
디지털/가전,50000003,소프트웨어,50000099,그래픽/멀티미디어,50001516,1.740531653,18.14044038,28.50153002,26.11532544,17.27918461,8.222987892,50.74990292,49.25009708,38.98124773,61.01875227
디지털/가전,50000003,소프트웨어,50000099,번역,50001517,1.181100851,11.81102198,24.80315005,34.6456721,16.14173258,11.41732244,62.57669126,37.42330874,28.74015396,71.25984604
디지털/가전,50000003,소프트웨어,50000099,보안/백신,50001513,0.464675195,6.340801713,25.03382263,38.46244734,23.51626514,6.181987982,26.75299843,73.24700157,13.07954357,86.92045643
디지털/가전,50000003,소프트웨어,50000099,사무/회계,50001514,0.360348296,10.01359365,28.4256828,34.14999249,20.62288214,6.427500629,46.57181693,53.42818307,30.68797055,69.31202945
디지털/가전,50000003,소프트웨어,50000099,운영체제,50001512,1.129729017,13.26323679,28.97367575,33.97645,17.24586725,5.411041191,56.48827131,43.51172869,17.64638616,82.35361384
디지털/가전,50000003,소프트웨어,50000099,유틸리티,50001518,2.840470596,25.65050155,42.55707625,20.11400039,6.934443693,1.903507522,65.39646761,34.60353239,77.0902241,22.9097759
디지털/가전,50000003,영상가전,50000208,TV,50001395,0.294153278,5.904949572,22.81748087,35.16379593,24.25699463,11.56262573,74.47517671,25.52482329,36.01480161,63.98519839
디지털/가전,50000003,영상가전,50000208,디지털액자,50002014,0.35382166,5.046914986,34.32310192,36.47108618,16.80704614,6.998029118,68.4029896,31.5970104,35.64193575,64.35806425
디지털/가전,50000003,영상가전,50000208,사이니지,50007071,0.100085331,5.002270243,25.80993379,37.90567893,24.76859189,6.413439816,44.8379172,55.1620828,24.51726233,75.48273767
디지털/가전,50000003,영상가전,50000208,영상가전액세서리,50001396,0.303332594,5.9352926,25.04816562,35.13480041,22.67248805,10.90592073,75.00877712,24.99122288,32.0982214,67.9017786
디지털/가전,50000003,영상가전,50000208,영상플레이어,50001399,2.599409381,12.4658171,28.93124639,35.71267951,14.65138102,5.639466589,72.38217601,27.61782399,31.02081656,68.97918344
디지털/가전,50000003,영상가전,50000208,프로젝터,50001397,0.545032819,5.943626089,21.96898389,39.4665342,23.95004614,8.125776857,43.84197669,56.15802331,23.72379293,76.27620707
디지털/가전,50000003,영상가전,50000208,프로젝터주변기기,50001398,0.396344349,6.79453909,25.21041488,39.00836765,22.18089674,6.409437294,70.02494352,29.97505648,22.25782323,77.74217677
디지털/가전,50000003,음향가전,50000209,CD플레이어,50001971,4.573834255,11.67657546,25.10221655,31.21545466,17.48475545,9.947163622,80.37339409,19.62660591,55.20663039,44.79336961
디지털/가전,50000003,음향가전,50000209,DAC,50001969,1.114902406,10.34323158,17.22152381,30.50011495,28.08631311,12.73391414,63.59337593,36.40662407,6.868496241,93.13150376
디지털/가전,50000003,음향가전,50000209,MD플레이어,50001972,0.65282975,2.145019455,10.65516336,51.80695478,27.37234994,7.36768272,74.50939709,25.49060291,10.84168218,89.15831782
디지털/가전,50000003,음향가전,50000209,MP3,50001974,7.118574862,13.85956745,23.03834819,32.6435163,17.24289595,6.097097235,74.80233443,25.19766557,33.20454145,66.79545855
디지털/가전,50000003,음향가전,50000209,MP3/PMP액세서리,50001405,4.339255487,13.40192376,23.93105404,33.41629023,18.22721807,6.684258414,74.50570333,25.49429667,29.66094545,70.33905455
디지털/가전,50000003,음향가전,50000209,PMP,50001975,2.152604899,9.852991667,38.18691262,26.53132845,15.29576472,7.98039764,70.98127082,29.01872918,27.47944535,72.52055465
디지털/가전,50000003,음향가전,50000209,노래반주기,50001973,1.082698032,5.007709256,14.75987692,26.56953362,26.81165745,25.76852473,80.23110708,19.76889292,33.38763843,66.61236157
디지털/가전,50000003,음향가전,50000209,데크,50001963,0.230459491,2.442916932,15.57938745,16.89764155,34.50819678,30.34139778,58.99587199,41.00412801,5.655789112,94.34421089
디지털/가전,50000003,음향가전,50000209,라디오,50001970,0.571888679,4.265706007,14.08668957,29.43862555,29.90445098,21.73263922,76.86847985,23.13152015,39.31514286,60.68485714
디지털/가전,50000003,음향가전,50000209,리시버/앰프,50001964,0.491919851,4.439318866,11.39795297,25.92564193,33.77942445,23.96574194,66.3091251,33.6908749,17.44848725,82.55151275
디지털/가전,50000003,음향가전,50000209,마이크,50001404,1.975763655,11.95436944,22.21977996,29.47953491,22.3407797,12.02977233,67.83488761,32.16511239,41.42335168,58.57664832
디지털/가전,50000003,음향가전,50000209,방송음향기기,50001968,0.946652546,12.61828214,22.00924433,36.00736685,18.73492117,9.683532959,51.21290025,48.78709975,21.00656652,78.99343348
디지털/가전,50000003,음향가전,50000209,블루투스셋,50001406,3.405346661,11.67372416,21.1060268,32.59312942,22.11872274,9.103050227,75.99320672,24.00679328,38.86380548,61.13619452
디지털/가전,50000003,음향가전,50000209,스피커,50001402,1.404791089,8.041742035,19.78549469,30.60081096,25.94754896,14.21961227,72.48316993,27.51683007,32.69510826,67.30489174
디지털/가전,50000003,음향가전,50000209,오디오,50001401,0.582810046,6.285838952,17.75811125,30.55654666,28.50764655,16.30904655,66.71151404,33.28848596,17.74946218,82.25053782
디지털/가전,50000003,음향가전,50000209,오디오믹서,50001966,1.603736561,10.26347715,22.4455793,34.27909126,21.28982708,10.11828865,51.84270575,48.15729425,23.70562108,76.29437892
디지털/가전,50000003,음향가전,50000209,이어폰,50001976,3.833199393,18.69817518,23.76997583,27.48362276,18.57655044,7.638476402,74.44779655,25.55220345,37.61725507,62.38274493
디지털/가전,50000003,음향가전,50000209,이어폰/헤드폰액세서리,50001407,5.771048913,20.27655553,27.85277839,25.98834282,14.60892269,5.502351649,80.07265875,19.92734125,46.39390642,53.60609358
디지털/가전,50000003,음향가전,50000209,카세트플레이어,50001403,3.431842289,10.59255158,16.93856346,33.68671816,24.52769422,10.82263029,78.21770015,21.78229985,39.86040277,60.13959723
디지털/가전,50000003,음향가전,50000209,턴테이블,50001967,3.719173678,18.66645114,21.88232657,19.96722987,21.83588436,13.92893438,77.35841752,22.64158248,34.44101056,65.55898944
디지털/가전,50000003,음향가전,50000209,튜너,50001965,0.423267127,2.341496517,3.971538926,13.40057629,34.30295725,45.56016389,64.53776613,35.46223387,6.286587303,93.7134127
디지털/가전,50000003,음향가전,50000209,헤드폰,50001977,2.560038188,16.73061656,22.1804571,31.35161757,19.80712054,7.370150033,71.06668536,28.93331464,31.82189731,68.17810269
디지털/가전,50000003,음향가전,50000209,홈시어터,50001400,0.332196162,4.983773135,23.23897288,37.09837168,24.10931581,10.23737033,70.73675505,29.26324495,14.10324585,85.89675415
디지털/가전,50000003,이미용가전,50000211,기타이미용가전,50001864,1.126314371,11.19677679,29.35287843,32.39084013,20.24050251,5.692687769,86.30300616,13.69699384,75.47594351,24.52405649
디지털/가전,50000003,이미용가전,50000211,눈썹정리기,50001992,0.632657747,9.174041783,22.74171698,30.95684116,24.97304906,11.52169327,80.09786078,19.90213922,66.02377441,33.97622559
디지털/가전,50000003,이미용가전,50000211,두피케어기기,50001994,0.292782365,5.669275103,24.59736479,37.42683471,24.01476867,7.998974356,85.78584102,14.21415898,62.4382269,37.5617731
디지털/가전,50000003,이미용가전,50000211,면도기소모품,50001418,0.16691457,5.737929231,24.38847915,36.20692511,23.42427125,10.07548069,77.70783058,22.29216942,12.17485712,87.82514288
디지털/가전,50000003,이미용가전,50000211,속눈썹고데기,50015583,0.99213514,11.82719989,28.67475409,35.91147939,18.2229778,4.371453691,89.2609175,10.7390825,93.10342525,6.896574754
디지털/가전,50000003,이미용가전,50000211,손발톱정리기,50001993,1.3327733,16.34488973,30.03168206,29.02355042,16.09648765,7.170616842,86.36837673,13.63162327,76.84760501,23.15239499
디지털/가전,50000003,이미용가전,50000211,이미용가전액세서리,50001850,0.260274531,10.34508358,32.97222255,33.41209383,18.72541833,4.284907173,88.30533145,11.69466855,79.90337712,20.09662288
디지털/가전,50000003,이미용가전,50000211,이발기,50001997,0.530798027,8.997875539,20.38628033,29.27934686,25.58898728,15.21671197,84.61241374,15.38758626,49.69379766,50.30620234
디지털/가전,50000003,이미용가전,50000211,전기면도기,50018120,0.451475217,6.616562605,18.25430696,33.55743391,27.96288803,13.15733327,81.09916437,18.90083563,25.82209206,74.17790794
디지털/가전,50000003,이미용가전,50000211,제모기,50001996,2.497386978,21.96961472,34.1842584,28.15828378,10.40563276,2.78482335,85.79826186,14.20173814,58.93680019,41.06319981
디지털/가전,50000003,이미용가전,50000211,코털제거기,50001991,0.493666604,8.083373248,25.52691199,33.13338388,22.1038256,10.65883868,79.09713729,20.90286271,23.79834123,76.20165877
디지털/가전,50000003,이미용가전,50000211,피부케어기기,50001995,0.757204807,11.42328957,30.47530074,32.66663656,19.00208298,5.675485344,87.30860396,12.69139604,80.79809372,19.20190628
디지털/가전,50000003,이미용가전,50000211,헤어기기,50015561,0.932879687,10.04334756,24.51919704,32.59185652,22.89676593,9.01595326,87.96720338,12.03279662,73.06973514,26.93026486
디지털/가전,50000003,자동차기기,50000214,내비게이션/액세서리,50001189,0.235288435,7.360036565,21.63704048,36.5240259,24.09820503,10.1454036,78.66448832,21.33551168,13.57451338,86.42548662
디지털/가전,50000003,자동차기기,50000214,블랙박스/액세서리,50001188,0.181399826,5.23305362,23.44424186,36.3879321,24.06397151,10.68940108,77.75068606,22.24931394,18.62548061,81.37451939
디지털/가전,50000003,자동차기기,50000214,자동차AV용품,50001197,0.329131518,5.74487512,18.43633292,36.85245083,27.63266549,11.00454412,68.99154041,31.00845959,9.156929754,90.84307025
디지털/가전,50000003,자동차기기,50000214,자동차TV/모니터,50001192,0.147797963,2.219482196,20.47247298,51.78372453,18.24855252,7.127969801,80.99195949,19.00804051,7.746397017,92.25360298
디지털/가전,50000003,자동차기기,50000214,전방/후방카메라,50001191,0.092763048,4.013822281,16.45057763,37.05114367,30.48317375,11.90851962,78.37746431,21.62253569,9.204067011,90.79593299
디지털/가전,50000003,자동차기기,50000214,카오디오음향기기,50001193,1.766198679,7.065799004,16.00314198,37.77862074,28.51765989,8.868579707,76.87056307,23.12943693,4.332026604,95.6679734
디지털/가전,50000003,자동차기기,50000214,카팩,50001194,0.38864806,12.86052407,24.06125022,32.20245115,22.00987689,8.477249616,75.9055298,24.0944702,15.76639309,84.23360691
디지털/가전,50000003,자동차기기,50000214,하이패스/GPS,50001190,0.405592103,6.520629826,22.60887543,36.43144976,24.24530361,9.788149279,78.52606696,21.47393304,28.49324184,71.50675816
디지털/가전,50000003,자동차기기,50000214,핸즈프리,50001727,0.291424221,10.99310421,24.45507738,31.99237103,22.16497294,10.10305021,78.83543816,21.16456184,23.29484192,76.70515808
디지털/가전,50000003,자동차기기,50000214,헤드유닛,50001195,0.302334445,5.000335398,13.46104603,35.2966157,32.5607716,13.37889682,77.25117138,22.74882862,7.249956086,92.75004391
디지털/가전,50000003,저장장치,50000096,HDD,50001616,0.798123527,6.579073661,18.83215929,34.41087678,27.57040405,11.80936269,58.31976093,41.68023907,23.72120053,76.27879947
디지털/가전,50000003,저장장치,50000096,NAS,50001602,0.471453065,5.406235174,18.63566743,33.01464359,30.13706515,12.3349356,69.06067741,30.93932259,39.0229226,60.9770774
디지털/가전,50000003,저장장치,50000096,ODD,50001216,2.219484335,14.29193328,23.99627791,31.48864203,18.92681017,9.07685227,40.85100933,59.14899067,37.87965193,62.12034807
디지털/가전,50000003,저장장치,50000096,SSD,50001617,1.58106015,11.8936503,22.94271006,33.93276782,21.71146739,7.938344278,50.60452889,49.39547111,13.39886092,86.60113908
디지털/가전,50000003,저장장치,50000096,USB메모리,50001615,1.265911996,10.62225855,22.3226394,30.25440296,23.51383609,12.020951,63.63673249,36.36326751,38.49496405,61.50503595
디지털/가전,50000003,저장장치,50000096,공미디어,50001217,4.340919048,17.22614942,25.95318892,24.97498103,18.94366454,8.561097043,67.09681844,32.90318156,47.33541705,52.66458295
디지털/가전,50000003,저장장치,50000096,기타저장장치,50001618,0.484050809,9.916938607,31.73286741,31.42432473,19.29169585,7.150122596,69.54133804,30.45866196,23.75686063,76.24313937
디지털/가전,50000003,저장장치,50000096,도킹스테이션,50017761,0.284662222,4.54307453,20.61232944,39.29007903,25.07988387,10.18997091,54.66466022,45.33533978,18.34824262,81.65175738
디지털/가전,50000003,저장장치,50000096,외장HDD,50001600,0.570590162,7.12936593,17.54125865,27.77889232,31.21641779,15.76347515,81.11504571,18.88495429,52.14484284,47.85515716
디지털/가전,50000003,저장장치,50000096,외장SSD,50001601,0.66108563,10.22189953,25.2577405,31.97704127,22.38062268,9.501610387,61.26493235,38.73506765,29.11687654,70.88312346
디지털/가전,50000003,저장장치,50000096,외장스토리지,50017860,0.464603571,5.602619525,15.93828371,29.86161655,33.10641817,15.02645848,84.85387942,15.14612058,52.60385716,47.39614284
디지털/가전,50000003,저장장치,50000096,저장장치액세서리,50001619,0.387974614,6.323238983,20.43136787,37.02413768,25.89472486,9.938555993,51.15958884,48.84041116,18.97640879,81.02359121
디지털/가전,50000003,주방가전,50000213,가스레인지,50001305,0.097038937,3.474395775,17.99722442,33.18926239,29.36550663,15.87657185,76.85627814,23.14372186,46.02929123,53.97070877
디지털/가전,50000003,주방가전,50000213,가스레인지후드,50001855,0.084969303,3.842781817,21.08683753,33.89390384,27.50797013,13.58353738,66.13631322,33.86368678,42.91760795,57.08239205
디지털/가전,50000003,주방가전,50000213,거품/반죽기,50001711,1.067960357,9.5076301,28.38079816,31.34588941,21.1325085,8.565213474,81.26130063,18.73869937,64.55367665,35.44632335
디지털/가전,50000003,주방가전,50000213,기타주방가전,50001726,0.305845011,5.092144079,22.39651759,34.5347107,25.05675638,12.61402624,82.18601005,17.81398995,45.89890063,54.10109937
디지털/가전,50000003,주방가전,50000213,기타주방가전부속품,50007234,0.09844783,4.26552005,27.06892707,35.80172351,23.20205902,9.563322517,85.30334294,14.69665706,50.64564487,49.35435513
디지털/가전,50000003,주방가전,50000213,김치냉장고,50001431,0.062151961,2.409236422,20.47437892,35.55083108,28.27295185,13.23044977,77.82364592,22.17635408,62.94926361,37.05073639
디지털/가전,50000003,주방가전,50000213,냉동고,50001854,0.195557038,4.468344385,18.52164281,30.91943259,29.17155259,16.72347059,83.15589888,16.84410112,56.52690251,43.47309749
디지털/가전,50000003,주방가전,50000213,냉장고,50001430,0.171283575,5.0495412,23.90589123,34.82201148,25.08129223,10.96998028,73.81611111,26.18388889,54.88026005,45.11973995
디지털/가전,50000003,주방가전,50000213,냉장고세트,50017820,0.048291729,2.230189254,26.68479773,44.8041183,20.86353186,5.369071139,77.41970707,22.58029293,61.58955578,38.41044422
디지털/가전,50000003,주방가전,50000213,두부두유제조기,50001719,0.182436976,2.758372599,15.04385718,28.25039005,34.12607569,19.6388675,86.67923557,13.32076443,77.97703695,22.02296305
디지털/가전,50000003,주방가전,50000213,믹서기,50001861,0.200849923,4.082825991,22.53038278,29.76959977,27.55558852,15.86075301,83.57501164,16.42498836,69.71459199,30.28540801
디지털/가전,50000003,주방가전,50000213,분쇄기,50001863,0.103654428,2.967104814,24.33756862,30.63232107,26.49791079,15.46144027,86.33579988,13.66420012,73.48037713,26.51962287
디지털/가전,50000003,주방가전,50000213,빙수기,50001862,0.849578292,7.965257532,26.47386905,38.47859958,19.55140229,6.681293258,79.92178336,20.07821664,56.01831529,43.98168471
디지털/가전,50000003,주방가전,50000213,샌드위치제조기,50001723,0.207799113,4.961056102,23.12978675,42.39643017,22.2773096,7.027618257,86.06812577,13.93187423,76.94636614,23.05363386
디지털/가전,50000003,주방가전,50000213,생선그릴,50001713,0.057210066,1.417633768,10.63354883,29.77864782,34.81539406,23.29756546,87.55105271,12.44894729,64.56802739,35.43197261
디지털/가전,50000003,주방가전,50000213,식기세척/건조기,50001182,0.124633729,3.523606948,30.62604976,37.1827938,20.25530698,8.287608783,79.61795066,20.38204934,59.41994261,40.58005739
디지털/가전,50000003,주방가전,50000213,식물재배기,50015962,0.498637712,5.754012535,28.45598093,36.92831814,21.05683526,7.306215421,81.71338988,18.28661012,58.25289159,41.74710841
디지털/가전,50000003,주방가전,50000213,식물재배기액세서리,50016042,0.412388648,5.358630919,38.56596196,39.24591712,12.62457536,3.792525989,80.22742953,19.77257047,49.60720884,50.39279116
디지털/가전,50000003,주방가전,50000213,식품건조기,50001718,0.452298119,4.351852496,16.20652866,27.0264898,27.71789348,24.24493745,84.87945317,15.12054683,57.8789855,42.1210145
디지털/가전,50000003,주방가전,50000213,아이스크림제조기,50001721,1.294905674,8.612104564,28.74593177,38.557324,17.50687735,5.28285665,84.49763285,15.50236715,57.19939479,42.80060521
디지털/가전,50000003,주방가전,50000213,업소용거품/반죽기,50006970,0.263837564,7.45466625,26.25203956,31.68953502,24.02859132,10.31133028,76.65796094,23.34203906,44.39031422,55.60968578
디지털/가전,50000003,주방가전,50000213,업소용믹서기,50006966,0.161847286,8.200732517,25.97987747,33.11201102,24.08252448,8.463007229,75.42396142,24.57603858,54.32151708,45.67848292
디지털/가전,50000003,주방가전,50000213,업소용빙수기,50006967,0.276152766,6.63302967,25.70632077,36.40467793,23.49177008,7.488048785,73.49509264,26.50490736,44.415528,55.584472
디지털/가전,50000003,주방가전,50000213,업소용음식물처리기,50006965,0.333375343,4.756527425,15.24871997,26.28166537,33.19858482,20.18112708,86.50908788,13.49091212,54.08120403,45.91879597
디지털/가전,50000003,주방가전,50000213,업소용진공포장기,50006969,0.115093643,4.967286477,24.32961885,35.61101982,24.46490718,10.51207403,76.91817504,23.08182496,30.94963708,69.05036292
디지털/가전,50000003,주방가전,50000213,업소용튀김기,50006961,0.078159597,5.793721565,25.37528175,34.55577297,24.40105345,9.796010666,78.32318591,21.67681409,31.30863763,68.69136237
디지털/가전,50000003,주방가전,50000213,에어프라이어,50007072,0.3413273,6.599018713,22.43206921,32.64293764,26.04227689,11.94237024,86.99484034,13.00515966,68.05052031,31.94947969
디지털/가전,50000003,주방가전,50000213,오븐,50001181,0.457350342,6.738592399,30.29379928,34.30338609,20.95513857,7.251733314,81.54099604,18.45900396,64.06637599,35.93362401
디지털/가전,50000003,주방가전,50000213,와플제조기,50001724,0.690703983,6.559812656,24.2392433,37.6308556,22.11683869,8.762545774,86.92175838,13.07824162,72.78861112,27.21138888
디지털/가전,50000003,주방가전,50000213,요구르트제조기,50001720,0.248774126,4.452274528,19.84445048,30.46987945,28.27887236,16.70574906,86.88844537,13.11155463,79.67343412,20.32656588
디지털/가전,50000003,주방가전,50000213,음식물처리기,50001707,0.333188472,6.047621539,25.75482833,28.08906316,25.43155939,14.3437391,84.8877745,15.1122255,60.075372,39.924628
디지털/가전,50000003,주방가전,50000213,인덕션,50001857,0.124457112,3.424466711,23.86456177,36.27073703,24.77141743,11.54435995,76.51214954,23.48785046,56.84847354,43.15152646
디지털/가전,50000003,주방가전,50000213,전기그릴,50001712,0.150066287,3.885876411,21.49823717,35.81353373,26.33865408,12.31363232,85.85116202,14.14883798,55.35104661,44.64895339
디지털/가전,50000003,주방가전,50000213,전기밥솥,50001306,0.103914963,3.752377363,20.53068071,36.26579301,27.19257729,12.15465667,81.9129722,18.0870278,61.72450879,38.27549121
디지털/가전,50000003,주방가전,50000213,전기쿠커,50001187,0.166750995,4.268210293,19.36744297,32.18986032,29.40941242,14.598323,86.36781457,13.63218543,74.86122599,25.13877401
디지털/가전,50000003,주방가전,50000213,전기팬,50001714,0.100616683,2.45145402,12.73580977,33.10551061,33.13159558,18.47501334,82.04587147,17.95412853,69.07945805,30.92054195
디지털/가전,50000003,주방가전,50000213,전기포트,50001183,0.150711279,4.702665608,29.62344688,30.08320756,23.66526837,11.7747003,83.04721713,16.95278287,66.71925604,33.28074396
디지털/가전,50000003,주방가전,50000213,전용냉장고,50001432,0.34725378,5.947269379,22.57210649,32.30427908,26.01288806,12.81620321,77.47819424,22.52180576,50.43685212,49.56314788
디지털/가전,50000003,주방가전,50000213,전자레인지,50001856,0.183383964,5.987117735,23.52892983,34.40767236,25.28791063,10.60498549,76.91330811,23.08669189,58.57800875,41.42199125
디지털/가전,50000003,주방가전,50000213,정수기,50001184,0.391668023,5.141800399,20.74948219,31.96211035,27.83355345,13.9213856,85.69457341,14.30542659,55.87771362,44.12228638
디지털/가전,50000003,주방가전,50000213,제빵기,50001710,0.403578198,6.295731526,22.08315527,31.86464525,25.7669306,13.58595916,82.3949394,17.6050606,68.22294356,31.77705644
디지털/가전,50000003,주방가전,50000213,죽제조기,50001722,0.166609755,2.265908942,15.36154615,26.45784855,34.68843998,21.05964662,88.29661148,11.70338852,78.06666897,21.93333103
디지털/가전,50000003,주방가전,50000213,쥬서기/녹즙기,50001860,0.134840416,2.527266586,15.79023624,32.11437544,30.07040403,19.36287729,86.12307903,13.87692097,67.6180902,32.3819098
디지털/가전,50000003,주방가전,50000213,진공포장기,50001706,0.287560805,5.171641889,19.35376211,29.60682979,28.81859828,16.76160713,84.72433088,15.27566912,56.4629184,43.5370816
디지털/가전,50000003,주방가전,50000213,커피머신/메이커,50001185,0.237096214,7.636069794,29.19033692,33.91006071,21.65925696,7.367179397,78.9436581,21.0563419,53.97029158,46.02970842
디지털/가전,50000003,주방가전,50000213,탄산수제조기,50001725,0.615109647,6.702970128,28.44302844,34.35506875,20.94912096,8.934702079,84.44130511,15.55869489,49.49579393,50.50420607
디지털/가전,50000003,주방가전,50000213,토스터기,50001186,0.229735906,5.733226472,26.31271465,35.67340921,23.36422292,8.686690839,81.07811328,18.92188672,69.99033075,30.00966925
디지털/가전,50000003,주방가전,50000213,튀김기,50001715,0.167109209,5.49709869,26.20478361,38.76775035,21.95221873,7.411039414,80.08918899,19.91081101,49.63972927,50.36027073
디지털/가전,50000003,주방가전,50000213,하이라이트,50001858,0.121294886,5.14854931,18.83830574,28.60231419,29.47842232,17.81111355,66.65779475,33.34220525,51.26476142,48.73523858
디지털/가전,50000003,주방가전,50000213,하이브리드,50007109,0.118440147,2.699821981,19.78754064,32.81794641,28.22718789,16.34906293,76.6619622,23.3380378,55.71740257,44.28259743
디지털/가전,50000003,주방가전,50000213,핫플레이트,50001859,0.458947068,4.753930691,17.82724433,30.84225453,27.82096636,18.29665702,71.69913725,28.30086275,52.82826909,47.17173091
디지털/가전,50000003,주방가전,50000213,핸드블렌더,50001716,0.184063479,3.858377869,25.29297457,28.65263381,26.96218879,15.04976148,84.23564755,15.76435245,71.65664466,28.34335534
디지털/가전,50000003,주방가전,50000213,홍삼제조기,50001717,0.096698917,1.968201965,12.09610875,25.96508529,32.74066154,27.13324353,84.08819345,15.91180655,63.73309608,36.26690392
디지털/가전,50000003,주변기기,50000094,마우스,50001203,3.34458594,15.7268052,27.28323975,26.80841772,18.14274337,8.694208024,65.68049493,34.31950507,35.65285694,64.34714306
디지털/가전,50000003,주변기기,50000094,복합기,50001206,0.61986915,5.158984915,13.97820827,28.30548102,34.60502158,17.33243507,86.03623322,13.96376678,57.68084533,42.31915467
